participant_id,age,gender_participant,country,province,education,headphone_brand,stimuli,score,stimuli_group,stimuli_service,gender_stimuli,dialect
r8o2ms5swtmufwnw27wiah,36,M,AR,Ciudad Aut�noma de Buenos Aires,2,Shure SE215,E/E5/arm_00610_01069534957.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
r8o2ms5swtmufwnw27wiah,36,M,AR,Ciudad Aut�noma de Buenos Aires,2,Shure SE215,E/E5/arm_00610_01847362465.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
91107h7ny06qnvf2wsv1p,27,M,AR,Ciudad Aut�noma de Buenos Aires,2,sennheiser hd 280 pro,E/E5/arm_00610_01297209155.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
91107h7ny06qnvf2wsv1p,27,M,AR,Ciudad Aut�noma de Buenos Aires,2,sennheiser hd 280 pro,E/E5/arm_00610_00881035807.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
27o0tqrm38o6wjtgaiqzy7,29,M,AR,Ciudad Aut�noma de Buenos Aires,2,Sennheiser HD206,E/E5/arm_00610_01244106901.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
27o0tqrm38o6wjtgaiqzy7,29,M,AR,Ciudad Aut�noma de Buenos Aires,2,Sennheiser HD206,E/E5/arm_00610_01902615510.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
eflnh6b2i1rrh5nbeihqq,26,M,AR,Buenos Aires,5,Parlante de la compu,E/E5/arm_00610_01375203669.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
eflnh6b2i1rrh5nbeihqq,26,M,AR,Buenos Aires,5,Parlante de la compu,E/E5/arm_00610_01573868409.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
ysobwzccpice783avao5c,30,M,AR,Chubut,4,Audio-Technica M50X,E/E5/arm_00610_00474418135.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
la9i1e7oumst6k8lv30b,26,M,AR,Buenos Aires,5,Senheisser,E/E5/arm_00610_01961071869.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
g0jf4ngddyukxafyxhc3h,26,M,AR,Buenos Aires,5,sennheiser,E/E5/arm_00610_01911658298.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
x37bofyh0fazkr02jlztlm,25,M,AR,Ciudad Aut�noma de Buenos Aires,3,Sennheiser HD 202,E/E5/arm_00610_02042663676.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
x37bofyh0fazkr02jlztlm,25,M,AR,Ciudad Aut�noma de Buenos Aires,3,Sennheiser HD 202,E/E5/arm_00610_00502643606.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
0ym8eutpogxka159e5ipr,25,F,AR,Ciudad Aut�noma de Buenos Aires,2,Sony ZX Series,E/E5/arm_00610_00690163808.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
2xzqu3dshjhelyob7pu07b,31,M,AR,Ciudad Aut�noma de Buenos Aires,2,Beats Flex,E/E5/arm_00610_00085090557.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
2xzqu3dshjhelyob7pu07b,31,M,AR,Ciudad Aut�noma de Buenos Aires,2,Beats Flex,E/E5/arm_00610_00391136851.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
3u64elxh3bm4hoeutjzcgg,26,M,AR,Jujuy,5,Audio-Technica ATH-ANC700BT,E/E5/arm_00610_00829084769.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
r5oyw6bphipfrusmxjmul8,30,M,AR,Buenos Aires,4,Redragon H510,E/E5/arm_00610_00122244953.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
4w3jomxcys3o6tdzpbjzd,29,M,AR,Buenos Aires,1,Panasonic RP-HT 161,E/E5/arm_00610_02125269550.wav,4.0,E5,open_srl_es_ar_male_2,M,ARG
2usvcjv42qa2ai740w1pyp,26,M,AR,Ciudad Aut�noma de Buenos Aires,4,Ath-M30x,E/E5/arm_00610_01723560734.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
2usvcjv42qa2ai740w1pyp,26,M,AR,Ciudad Aut�noma de Buenos Aires,4,Ath-M30x,E/E5/arm_00610_02129249798.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
cirn7eog41vg0o0yloylkb,38,M,AR,Ciudad Aut�noma de Buenos Aires,3,behringer,E/E5/arm_00610_02011489772.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
cirn7eog41vg0o0yloylkb,38,M,AR,Ciudad Aut�noma de Buenos Aires,3,behringer,E/E5/arm_00610_00447987173.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
c7sw3mgoqk8joc7ltgswmq,37,M,AR,Buenos Aires,1,Sony,E/E5/arm_00610_01498933376.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
kufwhzb3v0da7ognamj9lj,29,F,AR,Ciudad Aut�noma de Buenos Aires,3,Airpods Pro 3era generaci�n,E/E5/arm_00610_00506285648.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
oql5r4xh8ui7xy6ynw3hsk,37,F,AR,Ciudad Aut�noma de Buenos Aires,1,,E/E5/arm_00610_01930935764.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
rl8hs3uijzu63jyrgj3f,27,M,AR,Ciudad Aut�noma de Buenos Aires,5,Samsung  IA500,E/E5/arm_00610_01962111017.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
rl8hs3uijzu63jyrgj3f,27,M,AR,Ciudad Aut�noma de Buenos Aires,5,Samsung  IA500,E/E5/arm_00610_01946241107.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
1fgxubpy0xwiv2pej4vr2b9,27,M,AR,Ciudad Aut�noma de Buenos Aires,5,,E/E5/arm_00610_00073732425.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
9p8073vpokhypph8y2w3np,51,M,AR,Buenos Aires,3,,E/E5/arm_00610_00831195483.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
9p8073vpokhypph8y2w3np,51,M,AR,Buenos Aires,3,,E/E5/arm_00610_00267700622.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
j73hro55i35ce9umk98gt,26,M,AR,Ciudad Aut�noma de Buenos Aires,2,,E/E5/arm_00610_00161996245.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
odmcx0pookmv7hm1i807n,27,F,AR,Buenos Aires,1,,E/E5/arm_00610_01137884547.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
3szg6xzqeq7ohj6myf0j,36,M,AR,Buenos Aires,2,,E/E5/arm_00610_01808861758.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
i32rhoo9jorzz2cutckge,61,F,AR,Buenos Aires,1,,E/E5/arm_00610_00758947957.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
ob703ludngf18wbc1t5jj6,52,M,AR,Río Negro,4,,E/E5/arm_00610_01139683822.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
96fjbiko6thg310yuacq2d,28,M,AR,Neuquén,4,,E/E5/arm_00610_00516799000.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
qvh7l545jkq297g7yxn8br,24,F,AR,Buenos Aires,2,,E/E5/arm_00610_00383264955.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
qvh7l545jkq297g7yxn8br,24,F,AR,Buenos Aires,2,,E/E5/arm_00610_00645568864.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
k9r8wtrwq8cdtu5kbuy3ye,26,F,AR,Ciudad Autónoma de Buenos Aires,3,,E/E5/arm_00610_00516240473.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
7v8saqycz19pnkfk9ope8d,51,M,AR,Buenos Aires,2,,E/E5/arm_00610_01564445235.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,E/E5/arm_00610_01946684782.wav,4.0,E5,open_srl_es_ar_male_2,M,ARG
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,E/E5/arm_00610_01139917007.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,E/E5/arm_00610_00180010310.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,E/E5/arm_00610_00415848020.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,E/E5/arm_00610_01404558758.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,E/E5/arm_00610_01200618779.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
nkye9hiqk6dlq5fmklm1k,18,F,AR,Buenos Aires,1,,E/E5/arm_00610_01436352189.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
nkye9hiqk6dlq5fmklm1k,18,F,AR,Buenos Aires,1,,E/E5/arm_00610_01114190649.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
n7olijk734vnsoze5ufj,22,X,AR,Ciudad Autónoma de Buenos Aires,2,,E/E5/arm_00610_01914966361.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
n7olijk734vnsoze5ufj,22,X,AR,Ciudad Autónoma de Buenos Aires,2,,E/E5/arm_00610_00281575425.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
ttuv6lq5ifqyc6jpwgk94,44,F,AR,Chubut,2,,E/E5/arm_00610_01098086949.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
k8nqufnt3xakpe30kvt1s,26,M,AR,Río Negro,3,,E/E5/arm_00610_01669712070.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
k8nqufnt3xakpe30kvt1s,26,M,AR,Río Negro,3,,E/E5/arm_00610_00631798630.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
k8nqufnt3xakpe30kvt1s,26,M,AR,Río Negro,3,,E/E5/arm_00610_00443211679.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
ef4tkjvfdsb09t2ne9qxj8e,44,F,AR,Ciudad Autónoma de Buenos Aires,2,,E/E5/arm_00610_01280596409.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
k38skaq9tissznsc4sb4,25,M,AR,Buenos Aires,4,,E/E5/arm_00610_00073376588.wav,4.0,E5,open_srl_es_ar_male_2,M,ARG
k38skaq9tissznsc4sb4,25,M,AR,Buenos Aires,4,,E/E5/arm_00610_00961605978.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
k38skaq9tissznsc4sb4,25,M,AR,Buenos Aires,4,,E/E5/arm_00610_00118386283.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
k38skaq9tissznsc4sb4,25,M,AR,Buenos Aires,4,,E/E5/arm_00610_01776643746.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
fypisyyk7pih14hbwgdny,29,M,AR,Buenos Aires,4,,E/E5/arm_00610_00574426756.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
fypisyyk7pih14hbwgdny,29,M,AR,Buenos Aires,4,,E/E5/arm_00610_01053605309.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
fypisyyk7pih14hbwgdny,29,M,AR,Buenos Aires,4,,E/E5/arm_00610_01040697255.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
mi0qglcz8rz7xz74sm1i,30,M,AR,Ciudad Autónoma de Buenos Aires,5,,E/E5/arm_00610_01766945480.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
mi0qglcz8rz7xz74sm1i,30,M,AR,Ciudad Autónoma de Buenos Aires,5,,E/E5/arm_00610_00125219040.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
mi0qglcz8rz7xz74sm1i,30,M,AR,Ciudad Autónoma de Buenos Aires,5,,E/E5/arm_00610_00538298644.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
mi0qglcz8rz7xz74sm1i,30,M,AR,Ciudad Autónoma de Buenos Aires,5,,E/E5/arm_00610_02096044595.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
927jdmii4xcxbhn00rvjc,27,M,AR,Ciudad Autónoma de Buenos Aires,5,,E/E5/arm_00610_01117239594.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
mvnx0b7zy7rlxxu5brwi6s,33,M,AR,Buenos Aires,2,,E/E5/arm_00610_00592700854.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG
ymxfxn696we9rp1tnnub3f,26,P,AR,Buenos Aires,5,samsung,B/B8/VTLP_es-BO-MarceloNeural10.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
ymxfxn696we9rp1tnnub3f,26,P,AR,Buenos Aires,5,samsung,B/B8/VTLP_es-BO-MarceloNeural57.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
ymxfxn696we9rp1tnnub3f,26,P,AR,Buenos Aires,5,samsung,B/B8/VTLP_es-BO-MarceloNeural25.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
9fig36z1cml41m265ckifw,25,M,AR,Buenos Aires,4,Sony,B/B8/VTLP_es-BO-MarceloNeural21.wav.wav,2.0,B8,VTLPes-BO-MarceloNeural,M,BO
vj735xlt2yj805wyn5rimq,59,F,AR,Buenos Aires,2,,B/B8/VTLP_es-BO-MarceloNeural65.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
vj735xlt2yj805wyn5rimq,59,F,AR,Buenos Aires,2,,B/B8/VTLP_es-BO-MarceloNeural46.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
yteg94bzq131bqsl7uyqo,20,M,AR,Buenos Aires,3,sennheiser,B/B8/VTLP_es-BO-MarceloNeural17.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
yteg94bzq131bqsl7uyqo,20,M,AR,Buenos Aires,3,sennheiser,B/B8/VTLP_es-BO-MarceloNeural97.wav.wav,3.0,B8,VTLPes-BO-MarceloNeural,M,BO
t6ybrbbo92bx87dy9vpy,26,M,AR,Ciudad Aut�noma de Buenos Aires,3,Sennheiser HD 206,B/B8/VTLP_es-BO-MarceloNeural24.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
bkaa9b0qt4ogrmp1inpjol,42,F,AR,Buenos Aires,4,genius b�sico,B/B8/VTLP_es-BO-MarceloNeural13.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
bkaa9b0qt4ogrmp1inpjol,42,F,AR,Buenos Aires,4,genius b�sico,B/B8/VTLP_es-BO-MarceloNeural92.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
i035g56vlm5ayg6ke1amp,25,F,AR,Buenos Aires,3,Samsung,B/B8/VTLP_es-BO-MarceloNeural80.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
4kkajwqbxbr4zfc0eys6a3,53,M,AR,Ciudad Aut�noma de Buenos Aires,4,Sony WH-1000XM5,B/B8/VTLP_es-BO-MarceloNeural87.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
4kkajwqbxbr4zfc0eys6a3,53,M,AR,Ciudad Aut�noma de Buenos Aires,4,Sony WH-1000XM5,B/B8/VTLP_es-BO-MarceloNeural8.wav.wav,2.0,B8,VTLPes-BO-MarceloNeural,M,BO
4kkajwqbxbr4zfc0eys6a3,53,M,AR,Ciudad Aut�noma de Buenos Aires,4,Sony WH-1000XM5,B/B8/VTLP_es-BO-MarceloNeural20.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
wqc6g1y755ulfhnkoksei,33,M,AR,Buenos Aires,3,Shure 48,B/B8/VTLP_es-BO-MarceloNeural94.wav.wav,2.0,B8,VTLPes-BO-MarceloNeural,M,BO
wqc6g1y755ulfhnkoksei,33,M,AR,Buenos Aires,3,Shure 48,B/B8/VTLP_es-BO-MarceloNeural69.wav.wav,2.0,B8,VTLPes-BO-MarceloNeural,M,BO
93u2ldy3lalf5sc8spao9,28,M,AR,Ciudad Aut�noma de Buenos Aires,2,SONY WH-700,B/B8/VTLP_es-BO-MarceloNeural78.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
nlz815o2yjmlk4nbngwm2c,29,M,AR,Buenos Aires,3,Beyerdynamic dt 990 pro,B/B8/VTLP_es-BO-MarceloNeural76.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
c6o6iafmvykjd72hc517n,26,F,AR,Ciudad Aut�noma de Buenos Aires,4,Sony WH-1000XM4,B/B8/VTLP_es-BO-MarceloNeural48.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
iboag27p95cimh20dsteol,26,M,AR,Buenos Aires,5,,B/B8/VTLP_es-BO-MarceloNeural18.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
iboag27p95cimh20dsteol,26,M,AR,Buenos Aires,5,,B/B8/VTLP_es-BO-MarceloNeural42.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
ee4i8isvlpyncgz1odqs,27,F,AR,Ciudad Aut�noma de Buenos Aires,2,sennheiser,B/B8/VTLP_es-BO-MarceloNeural95.wav.wav,4.0,B8,VTLPes-BO-MarceloNeural,M,BO
qs8j8yj1w5ilprwml3zr,27,M,AR,Ciudad Aut�noma de Buenos Aires,4,redragon,B/B8/VTLP_es-BO-MarceloNeural81.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
qs8j8yj1w5ilprwml3zr,27,M,AR,Ciudad Aut�noma de Buenos Aires,4,redragon,B/B8/VTLP_es-BO-MarceloNeural5.wav.wav,2.0,B8,VTLPes-BO-MarceloNeural,M,BO
r8o2ms5swtmufwnw27wiah,36,M,AR,Ciudad Aut�noma de Buenos Aires,2,Shure SE215,B/B8/VTLP_es-BO-MarceloNeural59.wav.wav,2.0,B8,VTLPes-BO-MarceloNeural,M,BO
iwaqiwf7086hwu3jlrcvh,20,M,AR,Buenos Aires,3,,B/B8/VTLP_es-BO-MarceloNeural64.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
cygru7b0m97zh2lg5og05,26,M,AR,Buenos Aires,3,Logitech G433,B/B8/VTLP_es-BO-MarceloNeural86.wav.wav,3.0,B8,VTLPes-BO-MarceloNeural,M,BO
gjuhi5xh19bytuxd7u4j,26,M,ES,,3,JVC,B/B8/VTLP_es-BO-MarceloNeural66.wav.wav,4.0,B8,VTLPes-BO-MarceloNeural,M,BO
eflnh6b2i1rrh5nbeihqq,26,M,AR,Buenos Aires,5,Parlante de la compu,B/B8/VTLP_es-BO-MarceloNeural31.wav.wav,2.0,B8,VTLPes-BO-MarceloNeural,M,BO
eflnh6b2i1rrh5nbeihqq,26,M,AR,Buenos Aires,5,Parlante de la compu,B/B8/VTLP_es-BO-MarceloNeural56.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
puzr5n1dz0hnteu0g8wdrr,26,M,AR,Ciudad Aut�noma de Buenos Aires,2,Sennheiser 202,B/B8/VTLP_es-BO-MarceloNeural28.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
ysobwzccpice783avao5c,30,M,AR,Chubut,4,Audio-Technica M50X,B/B8/VTLP_es-BO-MarceloNeural0.wav.wav,2.0,B8,VTLPes-BO-MarceloNeural,M,BO
e2q2qom6xvfgo3wyh5kqy9,30,M,AR,Ciudad Aut�noma de Buenos Aires,1,Motorola Pulse Max,B/B8/VTLP_es-BO-MarceloNeural75.wav.wav,2.0,B8,VTLPes-BO-MarceloNeural,M,BO
e2q2qom6xvfgo3wyh5kqy9,30,M,AR,Ciudad Aut�noma de Buenos Aires,1,Motorola Pulse Max,B/B8/VTLP_es-BO-MarceloNeural43.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
la9i1e7oumst6k8lv30b,26,M,AR,Buenos Aires,5,Senheisser,B/B8/VTLP_es-BO-MarceloNeural96.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
g0jf4ngddyukxafyxhc3h,26,M,AR,Buenos Aires,5,sennheiser,B/B8/VTLP_es-BO-MarceloNeural70.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
8hawot9erl511ryvmug1d,28,M,AR,Buenos Aires,2,JABRA EVOLVE 20 MS,B/B8/VTLP_es-BO-MarceloNeural39.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
2xzqu3dshjhelyob7pu07b,31,M,AR,Ciudad Aut�noma de Buenos Aires,2,Beats Flex,B/B8/VTLP_es-BO-MarceloNeural51.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
3u64elxh3bm4hoeutjzcgg,26,M,AR,Jujuy,5,Audio-Technica ATH-ANC700BT,B/B8/VTLP_es-BO-MarceloNeural74.wav.wav,4.0,B8,VTLPes-BO-MarceloNeural,M,BO
r5oyw6bphipfrusmxjmul8,30,M,AR,Buenos Aires,4,Redragon H510,B/B8/VTLP_es-BO-MarceloNeural44.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
4w3jomxcys3o6tdzpbjzd,29,M,AR,Buenos Aires,1,Panasonic RP-HT 161,B/B8/VTLP_es-BO-MarceloNeural7.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
4w3jomxcys3o6tdzpbjzd,29,M,AR,Buenos Aires,1,Panasonic RP-HT 161,B/B8/VTLP_es-BO-MarceloNeural6.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
4w3jomxcys3o6tdzpbjzd,29,M,AR,Buenos Aires,1,Panasonic RP-HT 161,B/B8/VTLP_es-BO-MarceloNeural38.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
2usvcjv42qa2ai740w1pyp,26,M,AR,Ciudad Aut�noma de Buenos Aires,4,Ath-M30x,B/B8/VTLP_es-BO-MarceloNeural14.wav.wav,2.0,B8,VTLPes-BO-MarceloNeural,M,BO
2usvcjv42qa2ai740w1pyp,26,M,AR,Ciudad Aut�noma de Buenos Aires,4,Ath-M30x,B/B8/VTLP_es-BO-MarceloNeural73.wav.wav,2.0,B8,VTLPes-BO-MarceloNeural,M,BO
cirn7eog41vg0o0yloylkb,38,M,AR,Ciudad Aut�noma de Buenos Aires,3,behringer,B/B8/VTLP_es-BO-MarceloNeural36.wav.wav,4.0,B8,VTLPes-BO-MarceloNeural,M,BO
kufwhzb3v0da7ognamj9lj,29,F,AR,Ciudad Aut�noma de Buenos Aires,3,Airpods Pro 3era generaci�n,B/B8/VTLP_es-BO-MarceloNeural58.wav.wav,2.0,B8,VTLPes-BO-MarceloNeural,M,BO
l61ianl0xcl23xyrqw1c5g,28,M,AR,Ciudad Aut�noma de Buenos Aires,2,,B/B8/VTLP_es-BO-MarceloNeural11.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
oql5r4xh8ui7xy6ynw3hsk,37,F,AR,Ciudad Aut�noma de Buenos Aires,1,,B/B8/VTLP_es-BO-MarceloNeural49.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
1fgxubpy0xwiv2pej4vr2b9,27,M,AR,Ciudad Aut�noma de Buenos Aires,5,,B/B8/VTLP_es-BO-MarceloNeural98.wav.wav,2.0,B8,VTLPes-BO-MarceloNeural,M,BO
3szg6xzqeq7ohj6myf0j,36,M,AR,Buenos Aires,2,,B/B8/VTLP_es-BO-MarceloNeural91.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
3szg6xzqeq7ohj6myf0j,36,M,AR,Buenos Aires,2,,B/B8/VTLP_es-BO-MarceloNeural41.wav.wav,2.0,B8,VTLPes-BO-MarceloNeural,M,BO
i32rhoo9jorzz2cutckge,61,F,AR,Buenos Aires,1,,B/B8/VTLP_es-BO-MarceloNeural32.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
syisq60f84n1v8n1z217m,31,F,AR,Ciudad Autónoma de Buenos Aires,2,,B/B8/VTLP_es-BO-MarceloNeural4.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
23941hs1otfeqo20p4kqo,24,F,AR,Chaco,1,,B/B8/VTLP_es-BO-MarceloNeural29.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
23941hs1otfeqo20p4kqo,24,F,AR,Chaco,1,,B/B8/VTLP_es-BO-MarceloNeural83.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
ae53qumvh1aukx0p1oqrs,34,M,AR,Ciudad Autónoma de Buenos Aires,5,,B/B8/VTLP_es-BO-MarceloNeural1.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
0686z3qx28ycuvnhfh47s4,29,F,AR,Tierra del Fuego,2,,B/B8/VTLP_es-BO-MarceloNeural45.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
n2fnmi79nv9jv5cip5dm,25,F,AR,Buenos Aires,1,,B/B8/VTLP_es-BO-MarceloNeural99.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
n2fnmi79nv9jv5cip5dm,25,F,AR,Buenos Aires,1,,B/B8/VTLP_es-BO-MarceloNeural85.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
lg9zv08b06m9xgy94i9wzm,22,F,AR,Buenos Aires,1,,B/B8/VTLP_es-BO-MarceloNeural23.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
lg9zv08b06m9xgy94i9wzm,22,F,AR,Buenos Aires,1,,B/B8/VTLP_es-BO-MarceloNeural37.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
lg9zv08b06m9xgy94i9wzm,22,F,AR,Buenos Aires,1,,B/B8/VTLP_es-BO-MarceloNeural55.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
bylf76d7dao0y9d8x8mms6r,30,M,AR,Buenos Aires,1,,B/B8/VTLP_es-BO-MarceloNeural52.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
96fjbiko6thg310yuacq2d,28,M,AR,Neuquén,4,,B/B8/VTLP_es-BO-MarceloNeural84.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
96fjbiko6thg310yuacq2d,28,M,AR,Neuquén,4,,B/B8/VTLP_es-BO-MarceloNeural72.wav.wav,2.0,B8,VTLPes-BO-MarceloNeural,M,BO
qvh7l545jkq297g7yxn8br,24,F,AR,Buenos Aires,2,,B/B8/VTLP_es-BO-MarceloNeural63.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
k9r8wtrwq8cdtu5kbuy3ye,26,F,AR,Ciudad Autónoma de Buenos Aires,3,,B/B8/VTLP_es-BO-MarceloNeural67.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
k9r8wtrwq8cdtu5kbuy3ye,26,F,AR,Ciudad Autónoma de Buenos Aires,3,,B/B8/VTLP_es-BO-MarceloNeural68.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
7v8saqycz19pnkfk9ope8d,51,M,AR,Buenos Aires,2,,B/B8/VTLP_es-BO-MarceloNeural34.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
7v8saqycz19pnkfk9ope8d,51,M,AR,Buenos Aires,2,,B/B8/VTLP_es-BO-MarceloNeural2.wav.wav,2.0,B8,VTLPes-BO-MarceloNeural,M,BO
7v8saqycz19pnkfk9ope8d,51,M,AR,Buenos Aires,2,,B/B8/VTLP_es-BO-MarceloNeural77.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO
