stimuli,mos
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_00928515627.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_00929803271.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_00957559327.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_00970392396.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_00989223216.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01038209921.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01040184658.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01048417138.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01054942221.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01094843396.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01116911041.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01125880080.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01131884458.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01153918696.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01192019471.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01207660715.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01212219131.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01243498718.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01259129668.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01264185370.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01265142306.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01282727389.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01288156524.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01303386196.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01327196668.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01349969200.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01362792856.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01389916659.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01422628124.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01441271330.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01444644897.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01449532457.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01464825245.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01469980177.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01498418598.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01505677428.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01521578609.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01525748149.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01646633984.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01651792344.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01657355681.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01668185466.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01673131862.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01708733090.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01713716478.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01739192284.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01745620920.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01755168214.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01779513384.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01873863615.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01889037142.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01905013991.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01931061002.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_01955284393.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_02051061628.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_02096140946.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_02105819517.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_02114482337.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E1/arf_00295_02147306302.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00011690401.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00041110106.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00111995270.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00141514478.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00174284275.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00198173829.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00220369180.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00229307233.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00267144431.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00291574942.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00333943217.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00348141774.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00379164869.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00439871316.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00443461703.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00466371077.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00503334717.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00513915303.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00546762557.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00554162169.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00597993062.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00607531266.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00621699750.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00627937971.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00642218901.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00658675561.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00670555472.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00682168691.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00682913941.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00705234264.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00721265372.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00727257612.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00794994075.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00802119191.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00833722389.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00844296271.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00848604729.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00889844761.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00912390302.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00913913795.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00963427221.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00975193945.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01025021675.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01041822557.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01060090779.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01085113738.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01087181303.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01093784291.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01095857715.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01120034916.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01137989518.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01139982755.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01148869955.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01166860348.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01167197982.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01178164963.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01209307596.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01210670029.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01250551227.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01292655949.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01304196005.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01305852941.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01321300259.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01353437502.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01397696990.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01414016169.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01436794035.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01509182660.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01519113277.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01572040261.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01578523986.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01601942170.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01644723213.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01661232902.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01676863735.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01710405877.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01772510223.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01778919962.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01805030745.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01819305460.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01838963639.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01852058096.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01853392404.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01902807167.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01910336600.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01938161914.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01983307905.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01993791693.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01995628280.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_02007559797.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_02010317333.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_02027569323.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_02031088808.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_02055158675.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_02059485034.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_02061014692.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_02070030257.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_02087106852.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_02090134287.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_10.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_102.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_106.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_107.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_109.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_110.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_112.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_119.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_12.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_120.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_121.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_123.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_125.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_128.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_13.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_131.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_134.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_138.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_139.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_142.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_143.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_146.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_147.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_148.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_15.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_156.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_157.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_158.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_159.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_162.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_164.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_165.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_17.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_170.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_172.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_176.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_177.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_18.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_180.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_182.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_184.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_185.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_186.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_187.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_190.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_194.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_195.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_197.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_198.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_2.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_201.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_202.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_203.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_204.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_205.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_208.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_209.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_21.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_212.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_216.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_217.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_22.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_222.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_223.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_224.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_225.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_227.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_233.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_235.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_242.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_250.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_252.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_253.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_254.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_256.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_257.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_258.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_26.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_268.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_276.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_278.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_28.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_280.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_281.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_285.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_287.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_289.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_29.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_292.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_293.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_295.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_296.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_299.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_3.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_30.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_38.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_39.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_4.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_40.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_47.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_5.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_50.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_51.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_52.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_53.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_54.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_55.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_56.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_57.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_58.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_59.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_6.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_63.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_68.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_69.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_70.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_71.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_73.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_75.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_78.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_8.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_80.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_83.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_84.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_85.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_86.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_9.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_90.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_91.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_92.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E3/audio_93.wav,5.0
