participant_id,age,gender_participant,country,province,education,headphone_brand,stimuli,score,stimuli_group,stimuli_service,gender_stimuli,dialect,mos_pred,noi_pred,dis_pred,col_pred,loud_pred,model
7v8saqycz19pnkfk9ope8d,51,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_48.wav,1.0,D10,speechelo_lalita,F,MEX,3.1866448,3.6873682,3.3894963,3.7850244,3.9820628,NISQAv2
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_50.wav,2.0,D10,speechelo_lalita,F,MEX,4.71822,4.153362,3.9965508,4.0852585,4.343029,NISQAv2
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_53.wav,3.0,D10,speechelo_lalita,F,MEX,4.7761655,4.257057,4.388328,4.2546806,4.4125557,NISQAv2
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_20.wav,3.0,D10,speechelo_lalita,F,MEX,3.9784982,3.5647662,3.983853,4.0352883,4.1076384,NISQAv2
nkye9hiqk6dlq5fmklm1k,18,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_66.wav,4.0,D10,speechelo_lalita,F,MEX,3.4227955,2.993478,3.192313,3.3749473,3.8608587,NISQAv2
nkye9hiqk6dlq5fmklm1k,18,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_46.wav,4.0,D10,speechelo_lalita,F,MEX,4.3420286,3.7130966,4.309841,4.271486,4.352649,NISQAv2
n7olijk734vnsoze5ufj,22,X,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_82.wav,1.0,D10,speechelo_lalita,F,MEX,4.779472,4.3882666,4.5972795,4.4689403,4.577348,NISQAv2
k8nqufnt3xakpe30kvt1s,26,M,AR,Río Negro,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_0.wav,3.0,D10,speechelo_lalita,F,MEX,4.881905,4.683439,4.6684523,4.5181165,4.6442666,NISQAv2
l75lxrs7z1jpq8897r1nkd,19,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_2.wav,3.0,D10,speechelo_lalita,F,MEX,3.488587,3.5224438,4.085499,4.233231,4.1136765,NISQAv2
l75lxrs7z1jpq8897r1nkd,19,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_84.wav,3.0,D10,speechelo_lalita,F,MEX,4.875463,4.3468127,4.7560434,4.625859,4.6629395,NISQAv2
ef4tkjvfdsb09t2ne9qxj8e,44,F,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_23.wav,4.0,D10,speechelo_lalita,F,MEX,3.2413843,3.0685334,4.1630836,4.195286,4.3125424,NISQAv2
k38skaq9tissznsc4sb4,25,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_66.wav,4.0,D10,speechelo_lalita,F,MEX,3.4227958,2.993478,3.192313,3.374947,3.8608587,NISQAv2
k38skaq9tissznsc4sb4,25,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_30.wav,2.0,D10,speechelo_lalita,F,MEX,4.6486883,4.2910666,4.660398,4.2884536,4.572532,NISQAv2
k38skaq9tissznsc4sb4,25,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_36.wav,2.0,D10,speechelo_lalita,F,MEX,4.837829,4.3835773,4.5922823,4.477017,4.5779796,NISQAv2
fypisyyk7pih14hbwgdny,29,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_46.wav,2.0,D10,speechelo_lalita,F,MEX,4.3420286,3.7130966,4.309841,4.271486,4.352649,NISQAv2
fypisyyk7pih14hbwgdny,29,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_48.wav,2.0,D10,speechelo_lalita,F,MEX,3.1866448,3.6873682,3.3894963,3.785024,3.9820628,NISQAv2
927jdmii4xcxbhn00rvjc,27,M,AR,Ciudad Autónoma de Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_39.wav,2.0,D10,speechelo_lalita,F,MEX,4.4202747,4.204849,4.218067,4.106846,4.3350697,NISQAv2
mvnx0b7zy7rlxxu5brwi6s,33,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_25.wav,4.0,D10,speechelo_lalita,F,MEX,4.1637836,3.714917,4.2844706,4.168457,4.3797517,NISQAv2
t0gpbakhue89ui683yiltc,26,M,AR,Ciudad Autónoma de Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_73.wav,3.0,D10,speechelo_lalita,F,MEX,3.8851469,3.686868,4.07959,3.9811294,4.2375884,NISQAv2
t0gpbakhue89ui683yiltc,26,M,AR,Ciudad Autónoma de Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_29.wav,3.0,D10,speechelo_lalita,F,MEX,4.653614,4.2096763,4.304909,4.1801248,4.3347077,NISQAv2
ymxfxn696we9rp1tnnub3f,26,P,AR,Buenos Aires,5,samsung,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_13.wav,4.0,C6,Speechelo_olimpia,F,ES-US,3.9801319,3.712707,4.057172,3.9581068,4.119218,NISQAv2
9fig36z1cml41m265ckifw,25,M,AR,Buenos Aires,4,Sony,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_43.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.56365,4.1930113,4.3136377,4.175,4.3721113,NISQAv2
yteg94bzq131bqsl7uyqo,20,M,AR,Buenos Aires,3,sennheiser,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_63.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.68753,4.092464,4.5940404,4.3081303,4.502687,NISQAv2
yteg94bzq131bqsl7uyqo,20,M,AR,Buenos Aires,3,sennheiser,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_20.wav,2.0,C6,Speechelo_olimpia,F,ES-US,3.7358406,3.5933266,3.7839515,3.9279828,3.9884675,NISQAv2
yteg94bzq131bqsl7uyqo,20,M,AR,Buenos Aires,3,sennheiser,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_80.wav,1.0,C6,Speechelo_olimpia,F,ES-US,4.622593,4.0726366,4.345067,4.2818356,4.4082775,NISQAv2
fn5aaw2w41wmd3pb8i0fus,27,M,AR,Ciudad Aut�noma de Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_38.wav,1.0,C6,Speechelo_olimpia,F,ES-US,2.8327887,3.149851,3.225726,3.479581,3.458135,NISQAv2
38vs1n02f4iaxehu9v4n1p,26,F,AR,Neuqu�n,3,Audio Technica ATH-M30x,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_21.wav,2.0,C6,Speechelo_olimpia,F,ES-US,2.6186676,3.0690897,3.1284351,3.6846616,3.6686838,NISQAv2
t6ybrbbo92bx87dy9vpy,26,M,AR,Ciudad Aut�noma de Buenos Aires,3,Sennheiser HD 206,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_48.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.6665096,4.0711727,4.3979034,4.250976,4.3925223,NISQAv2
i035g56vlm5ayg6ke1amp,25,F,AR,Buenos Aires,3,Samsung,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_16.wav,1.0,C6,Speechelo_olimpia,F,ES-US,4.2910914,3.7620614,4.1764264,4.153742,4.2860026,NISQAv2
4kkajwqbxbr4zfc0eys6a3,53,M,AR,Ciudad Aut�noma de Buenos Aires,4,Sony WH-1000XM5,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_76.wav,2.0,C6,Speechelo_olimpia,F,ES-US,3.2804654,3.2181742,3.849384,4.05424,4.1140532,NISQAv2
ztwx6tnel7ogegc0h9hjqr,27,F,AR,Buenos Aires,2,Philips ,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_3.wav,1.0,C6,Speechelo_olimpia,F,ES-US,4.5233035,3.7947094,4.4729037,4.329016,4.4458103,NISQAv2
ztwx6tnel7ogegc0h9hjqr,27,F,AR,Buenos Aires,2,Philips ,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_72.wav,1.0,C6,Speechelo_olimpia,F,ES-US,4.6900105,4.1573696,4.496212,4.3413067,4.484787,NISQAv2
93u2ldy3lalf5sc8spao9,28,M,AR,Ciudad Aut�noma de Buenos Aires,2,SONY WH-700,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_6.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.6383405,4.24963,4.3306546,4.2288933,4.3993487,NISQAv2
c6o6iafmvykjd72hc517n,26,F,AR,Ciudad Aut�noma de Buenos Aires,4,Sony WH-1000XM4,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_71.wav,1.0,C6,Speechelo_olimpia,F,ES-US,3.1204026,3.2038827,3.7006612,4.1260004,4.199727,NISQAv2
iboag27p95cimh20dsteol,26,M,AR,Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_15.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.6932917,4.1533356,4.340092,4.068061,4.350176,NISQAv2
ee4i8isvlpyncgz1odqs,27,F,AR,Ciudad Aut�noma de Buenos Aires,2,sennheiser,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_84.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.341461,3.9940312,4.3422923,4.263992,4.3290772,NISQAv2
206p58uyu9nk2vq5pzue1,27,M,AR,Ciudad Aut�noma de Buenos Aires,3,dt 880 pro,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_2.wav,1.0,C6,Speechelo_olimpia,F,ES-US,3.6153936,4.001184,4.1339197,4.1724305,4.0375056,NISQAv2
206p58uyu9nk2vq5pzue1,27,M,AR,Ciudad Aut�noma de Buenos Aires,3,dt 880 pro,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_51.wav,1.0,C6,Speechelo_olimpia,F,ES-US,4.3055615,4.0252433,4.2903395,4.0918283,4.331308,NISQAv2
r8o2ms5swtmufwnw27wiah,36,M,AR,Ciudad Aut�noma de Buenos Aires,2,Shure SE215,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_52.wav,1.0,C6,Speechelo_olimpia,F,ES-US,3.7430604,3.3877127,4.0818114,4.1340995,4.140101,NISQAv2
r8o2ms5swtmufwnw27wiah,36,M,AR,Ciudad Aut�noma de Buenos Aires,2,Shure SE215,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_1.wav,3.0,C6,Speechelo_olimpia,F,ES-US,4.5212035,4.0702767,4.2996693,4.199461,4.295037,NISQAv2
gjuhi5xh19bytuxd7u4j,26,M,ES,,3,JVC,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_23.wav,1.0,C6,Speechelo_olimpia,F,ES-US,3.2828858,3.4552014,3.6885812,3.916084,4.0566053,NISQAv2
91107h7ny06qnvf2wsv1p,27,M,AR,Ciudad Aut�noma de Buenos Aires,2,sennheiser hd 280 pro,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_50.wav,1.0,C6,Speechelo_olimpia,F,ES-US,3.6301382,3.515991,3.495904,3.706944,3.867293,NISQAv2
eflnh6b2i1rrh5nbeihqq,26,M,AR,Buenos Aires,5,Parlante de la compu,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_81.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.640758,4.0053473,4.386804,4.2346125,4.3692822,NISQAv2
eflnh6b2i1rrh5nbeihqq,26,M,AR,Buenos Aires,5,Parlante de la compu,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_41.wav,4.0,C6,Speechelo_olimpia,F,ES-US,4.4066086,3.796002,4.575868,4.382711,4.420403,NISQAv2
puzr5n1dz0hnteu0g8wdrr,26,M,AR,Ciudad Aut�noma de Buenos Aires,2,Sennheiser 202,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_61.wav,1.0,C6,Speechelo_olimpia,F,ES-US,4.6541348,4.224091,4.4791093,4.25078,4.439729,NISQAv2
la9i1e7oumst6k8lv30b,26,M,AR,Buenos Aires,5,Senheisser,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_42.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.03426,3.5602057,4.20385,4.186251,4.2961755,NISQAv2
la9i1e7oumst6k8lv30b,26,M,AR,Buenos Aires,5,Senheisser,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_58.wav,3.0,C6,Speechelo_olimpia,F,ES-US,4.7581806,4.4121614,4.453684,4.311514,4.37952,NISQAv2
jrttbqgqqienzwrc3qcif,29,M,AR,Ciudad Aut�noma de Buenos Aires,2,Beyerdynamic DT 990 pro,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_45.wav,2.0,C6,Speechelo_olimpia,F,ES-US,2.9290292,2.9849703,3.3229215,3.7482078,4.1632137,NISQAv2
jrttbqgqqienzwrc3qcif,29,M,AR,Ciudad Aut�noma de Buenos Aires,2,Beyerdynamic DT 990 pro,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_25.wav,4.0,C6,Speechelo_olimpia,F,ES-US,4.0930357,3.8522136,4.469231,4.325436,4.473088,NISQAv2
jrttbqgqqienzwrc3qcif,29,M,AR,Ciudad Aut�noma de Buenos Aires,2,Beyerdynamic DT 990 pro,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_9.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.0502477,4.088034,4.1650896,4.195954,4.365301,NISQAv2
vks4a5zeivbfimepmxbxq,25,M,AR,Buenos Aires,5,Logitech 433,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_70.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.023283,3.9060314,4.261484,4.2213893,4.3001018,NISQAv2
0ym8eutpogxka159e5ipr,25,F,AR,Ciudad Aut�noma de Buenos Aires,2,Sony ZX Series,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_30.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.407268,4.1833715,4.411503,4.2627482,4.411906,NISQAv2
3u64elxh3bm4hoeutjzcgg,26,M,AR,Jujuy,5,Audio-Technica ATH-ANC700BT,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_68.wav,1.0,C6,Speechelo_olimpia,F,ES-US,5.029063,4.297819,4.590309,4.459935,4.5673885,NISQAv2
r5oyw6bphipfrusmxjmul8,30,M,AR,Buenos Aires,4,Redragon H510,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_87.wav,3.0,C6,Speechelo_olimpia,F,ES-US,4.164212,3.775821,4.106449,4.1962695,4.269646,NISQAv2
cirn7eog41vg0o0yloylkb,38,M,AR,Ciudad Aut�noma de Buenos Aires,3,behringer,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_35.wav,1.0,C6,Speechelo_olimpia,F,ES-US,4.4547086,3.738149,4.0977864,4.112291,4.37911,NISQAv2
l61ianl0xcl23xyrqw1c5g,28,M,AR,Ciudad Aut�noma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_78.wav,3.0,C6,Speechelo_olimpia,F,ES-US,4.502935,4.09077,4.187088,4.153391,4.2388678,NISQAv2
rl8hs3uijzu63jyrgj3f,27,M,AR,Ciudad Aut�noma de Buenos Aires,5,Samsung  IA500,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_24.wav,3.0,C6,Speechelo_olimpia,F,ES-US,4.2025437,4.118908,4.098954,4.011157,4.248157,NISQAv2
rl8hs3uijzu63jyrgj3f,27,M,AR,Ciudad Aut�noma de Buenos Aires,5,Samsung  IA500,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_44.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.522501,3.9692695,4.342265,4.302547,4.415186,NISQAv2
rl8hs3uijzu63jyrgj3f,27,M,AR,Ciudad Aut�noma de Buenos Aires,5,Samsung  IA500,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_0.wav,3.0,C6,Speechelo_olimpia,F,ES-US,4.4378424,4.34464,4.449791,4.434351,4.426595,NISQAv2
1fgxubpy0xwiv2pej4vr2b9,27,M,AR,Ciudad Aut�noma de Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_32.wav,4.0,C6,Speechelo_olimpia,F,ES-US,4.4527164,4.077512,4.303849,4.245316,4.353162,NISQAv2
j73hro55i35ce9umk98gt,26,M,AR,Ciudad Aut�noma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_19.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.1087475,3.5322068,4.1576557,4.132301,4.342822,NISQAv2
odmcx0pookmv7hm1i807n,27,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_54.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.7240343,4.428099,4.5371804,4.3559194,4.513546,NISQAv2
odmcx0pookmv7hm1i807n,27,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_8.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.5797997,4.1695037,4.341204,4.292048,4.3735423,NISQAv2
3szg6xzqeq7ohj6myf0j,36,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_85.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.1080446,3.7436607,4.465229,4.387505,4.4676924,NISQAv2
syisq60f84n1v8n1z217m,31,F,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_67.wav,3.0,C6,Speechelo_olimpia,F,ES-US,3.9616354,3.6579044,4.1153374,4.17711,4.1990585,NISQAv2
0686z3qx28ycuvnhfh47s4,29,F,AR,Tierra del Fuego,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_34.wav,2.0,C6,Speechelo_olimpia,F,ES-US,3.4167602,2.9745486,4.0841312,4.097776,4.116244,NISQAv2
0686z3qx28ycuvnhfh47s4,29,F,AR,Tierra del Fuego,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_31.wav,3.0,C6,Speechelo_olimpia,F,ES-US,4.144915,3.8258975,4.170356,4.208984,4.2654104,NISQAv2
n2fnmi79nv9jv5cip5dm,25,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_56.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.4747276,4.1496353,4.2156963,4.0650115,4.262052,NISQAv2
lg9zv08b06m9xgy94i9wzm,22,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_62.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.2815046,3.871011,4.4915295,4.1197295,4.2877088,NISQAv2
ob703ludngf18wbc1t5jj6,52,M,AR,Río Negro,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_33.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.0504503,4.0869417,4.1437945,4.0674663,4.291189,NISQAv2
96fjbiko6thg310yuacq2d,28,M,AR,Neuquén,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_83.wav,1.0,C6,Speechelo_olimpia,F,ES-US,4.554043,4.350614,4.511677,4.450842,4.466948,NISQAv2
96fjbiko6thg310yuacq2d,28,M,AR,Neuquén,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_57.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.35447,3.9913168,4.499208,4.2936296,4.4203835,NISQAv2
qvh7l545jkq297g7yxn8br,24,F,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_4.wav,2.0,C6,Speechelo_olimpia,F,ES-US,3.8959808,3.5004594,4.2697988,4.118762,4.2129827,NISQAv2
qvh7l545jkq297g7yxn8br,24,F,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_28.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.689564,4.0184937,4.3676434,4.2981024,4.435175,NISQAv2
k9r8wtrwq8cdtu5kbuy3ye,26,F,AR,Ciudad Autónoma de Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_79.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.4859695,4.207216,4.3779593,4.164755,4.347381,NISQAv2
k9r8wtrwq8cdtu5kbuy3ye,26,F,AR,Ciudad Autónoma de Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_66.wav,3.0,C6,Speechelo_olimpia,F,ES-US,4.4750204,3.8764088,4.4931364,4.2488956,4.5052905,NISQAv2
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_27.wav,2.0,C6,Speechelo_olimpia,F,ES-US,2.9780853,2.8806372,3.5053895,3.7352366,3.537853,NISQAv2
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_59.wav,2.0,C6,Speechelo_olimpia,F,ES-US,3.7065995,3.713433,3.8457115,3.98725,4.017561,NISQAv2
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_65.wav,2.0,C6,Speechelo_olimpia,F,ES-US,3.9078581,3.5389946,4.127136,4.084308,4.2317796,NISQAv2
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_36.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.40823,4.0419436,4.4582047,4.128098,4.3606324,NISQAv2
ttuv6lq5ifqyc6jpwgk94,44,F,AR,Chubut,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_69.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.819696,4.4033656,4.4737887,4.339624,4.524527,NISQAv2
1op1nsk5as4g01i0b6df4,29,F,AR,Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_39.wav,3.0,C6,Speechelo_olimpia,F,ES-US,3.6686308,3.348363,3.9714127,4.0724564,4.1539273,NISQAv2
1op1nsk5as4g01i0b6df4,29,F,AR,Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_49.wav,3.0,C6,Speechelo_olimpia,F,ES-US,4.779423,4.242028,4.469734,4.3124413,4.471405,NISQAv2
k8nqufnt3xakpe30kvt1s,26,M,AR,Río Negro,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_62.wav,3.0,C6,Speechelo_olimpia,F,ES-US,4.2815046,3.871011,4.4915295,4.1197295,4.2877088,NISQAv2
k38skaq9tissznsc4sb4,25,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_55.wav,3.0,C6,Speechelo_olimpia,F,ES-US,4.7137923,4.0994635,4.438113,4.3179803,4.463561,NISQAv2
k38skaq9tissznsc4sb4,25,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_14.wav,3.0,C6,Speechelo_olimpia,F,ES-US,4.5600176,4.1659226,4.4431496,4.2863145,4.424724,NISQAv2
k38skaq9tissznsc4sb4,25,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_33.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.0504503,4.0869417,4.1437945,4.0674663,4.291189,NISQAv2
mi0qglcz8rz7xz74sm1i,30,M,AR,Ciudad Autónoma de Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_52.wav,2.0,C6,Speechelo_olimpia,F,ES-US,3.7430604,3.3877127,4.0818114,4.1340995,4.140101,NISQAv2
927jdmii4xcxbhn00rvjc,27,M,AR,Ciudad Autónoma de Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_10.wav,2.0,C6,Speechelo_olimpia,F,ES-US,3.1572535,3.201799,3.660196,3.732276,3.715431,NISQAv2
927jdmii4xcxbhn00rvjc,27,M,AR,Ciudad Autónoma de Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_25.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.0930357,3.8522136,4.469231,4.325436,4.473088,NISQAv2
iautk69t1vbge89n93ao5,29,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_26.wav,2.0,C6,Speechelo_olimpia,F,ES-US,4.4590025,3.9496903,4.307296,4.330101,4.3852,NISQAv2
