db,stimuli,mos,mos_pred,model
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_27.wav,2.0,2.6452856063842773,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_44.wav,3.0,2.4414877891540527,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_49.wav,2.0,2.259366273880005,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_42.wav,2.0,2.390286684036255,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_63.wav,1.0,2.37616229057312,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_64.wav,2.0,2.8654897212982178,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_46.wav,2.0,2.5260403156280518,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_55.wav,2.0,2.5605602264404297,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_76.wav,3.0,2.5219614505767822,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_60.wav,3.0,2.443912982940674,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_37.wav,3.0,2.4176669120788574,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_85.wav,2.0,2.6050682067871094,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_47.wav,1.0,2.4976718425750732,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_68.wav,2.0,2.5061001777648926,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_19.wav,1.0,2.637469530105591,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_23.wav,4.0,2.435002088546753,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_41.wav,4.0,2.906043529510498,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_82.wav,1.0,2.7317023277282715,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_3.wav,4.0,2.645122528076172,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_38.wav,1.0,2.579124689102173,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_70.wav,2.0,2.5127782821655273,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_36.wav,1.0,2.6554794311523438,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_81.wav,3.0,2.2730114459991455,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_49.wav,3.0,2.6609325408935547,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_87.wav,4.0,2.4804229736328125,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_33.wav,3.0,2.318358898162842,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_64.wav,1.0,2.37362003326416,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_69.wav,2.0,2.3474318981170654,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_17.wav,3.0,2.5400524139404297,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_57.wav,4.0,2.4607644081115723,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_1.wav,2.0,2.564890146255493,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_51.wav,2.0,2.8116207122802734,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_4.wav,1.0,2.650885820388794,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_16.wav,1.0,2.646846294403076,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_54.wav,2.0,2.4316892623901367,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_14.wav,3.0,2.5809988975524902,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_39.wav,1.0,2.7312967777252197,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_0.wav,2.0,2.712590456008911,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_65.wav,2.0,2.4405739307403564,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_62.wav,1.0,2.374730348587036,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_10.wav,3.0,2.457415819168091,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_25.wav,3.0,2.7874064445495605,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_31.wav,2.0,2.50356125831604,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_27.wav,3.0,2.70034122467041,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_80.wav,1.0,2.6154959201812744,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_44.wav,1.0,2.4358832836151123,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_53.wav,3.0,2.2782156467437744,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_11.wav,2.0,2.295430898666382,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_7.wav,3.0,2.4324839115142822,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_5.wav,1.0,2.7362236976623535,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_48.wav,2.0,2.378545045852661,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_67.wav,1.0,2.468679904937744,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_55.wav,2.0,2.6038095951080322,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_26.wav,2.0,2.7967936992645264,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_58.wav,3.0,2.35981822013855,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_63.wav,2.0,2.6932504177093506,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_79.wav,2.0,2.8912580013275146,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_45.wav,2.0,2.5192339420318604,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_34.wav,3.0,3.481812000274658,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_77.wav,2.0,2.39319109916687,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_2.wav,3.0,2.487567901611328,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_15.wav,3.0,2.632477283477783,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_35.wav,2.0,2.423607349395752,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_72.wav,3.0,2.3982858657836914,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_74.wav,2.0,2.6673550605773926,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_32.wav,2.0,2.7332890033721924,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_52.wav,3.0,2.3319976329803467,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_78.wav,3.0,2.594475030899048,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_46.wav,3.0,2.1778507232666016,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_59.wav,2.0,2.566368579864502,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_8.wav,3.0,2.726846218109131,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_71.wav,2.0,2.6360318660736084,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_83.wav,3.0,2.443544387817383,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_42.wav,4.0,2.735482931137085,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_9.wav,2.0,2.5133204460144043,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_12.wav,2.0,2.4690253734588623,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_86.wav,3.0,2.473517656326294,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_80.wav,1.0,2.6154959201812744,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_41.wav,2.0,2.906043529510498,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_76.wav,1.0,2.5219614505767822,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_85.wav,2.0,2.6050684452056885,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_75.wav,1.0,2.059556007385254,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_27.wav,2.0,2.70034122467041,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_58.wav,3.0,2.35981822013855,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_21.wav,3.0,2.554830312728882,finetune_NISQA_1
D9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D9/priscilla_38.wav,2.0,2.579124689102173,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_77.wav,2.0,2.7245190143585205,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_28.wav,3.0,2.469691038131714,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_14.wav,2.0,2.6651320457458496,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_86.wav,1.0,2.361052989959717,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_83.wav,3.0,2.5877158641815186,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_15.wav,3.0,2.634735107421875,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_70.wav,2.0,2.2733449935913086,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_35.wav,1.0,2.491547107696533,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_74.wav,1.0,2.6775262355804443,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_80.wav,2.0,2.4805562496185303,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_11.wav,1.0,2.495208263397217,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_55.wav,2.0,2.2825446128845215,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_17.wav,3.0,2.6732969284057617,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_78.wav,1.0,2.588003396987915,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_45.wav,1.0,2.4729979038238525,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_39.wav,3.0,2.4677350521087646,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_29.wav,2.0,2.5274763107299805,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_10.wav,1.0,2.591655731201172,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_75.wav,2.0,2.6684608459472656,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_60.wav,3.0,2.321577310562134,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_26.wav,2.0,2.501577854156494,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_87.wav,1.0,2.901212215423584,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_37.wav,1.0,2.659456968307495,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_51.wav,1.0,2.519548177719116,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_16.wav,1.0,2.700385093688965,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_71.wav,2.0,2.446816921234131,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_1.wav,2.0,2.8684237003326416,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_73.wav,2.0,2.5758299827575684,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_72.wav,2.0,2.5678322315216064,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_49.wav,2.0,2.509702205657959,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_6.wav,2.0,2.333164691925049,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_43.wav,2.0,2.485323190689087,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_3.wav,1.0,2.8151440620422363,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_36.wav,1.0,2.6232879161834717,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_24.wav,1.0,2.453364372253418,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_12.wav,1.0,2.3306291103363037,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_38.wav,1.0,2.769663095474243,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_7.wav,1.0,2.264122486114502,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_61.wav,1.0,2.667494535446167,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_40.wav,1.0,2.6034886837005615,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_54.wav,1.0,2.669865846633911,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_21.wav,2.0,2.7222909927368164,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_79.wav,2.0,2.718667507171631,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_9.wav,2.0,2.5797667503356934,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_27.wav,2.0,2.378288984298706,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_81.wav,4.0,2.6695845127105713,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_32.wav,1.0,2.524125576019287,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_56.wav,2.0,2.3914401531219482,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_33.wav,2.0,2.479590654373169,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_59.wav,3.0,2.5725247859954834,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_25.wav,4.0,2.5118281841278076,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_58.wav,2.0,2.6678249835968018,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_67.wav,3.0,2.575671434402466,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_34.wav,2.0,2.3307480812072754,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_42.wav,4.0,2.826580047607422,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_65.wav,1.0,2.4569499492645264,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_4.wav,2.0,2.4326486587524414,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_57.wav,3.0,2.690312385559082,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_18.wav,2.0,2.6143321990966797,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_5.wav,2.0,2.8580198287963867,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_8.wav,2.0,2.6725800037384033,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_84.wav,4.0,2.754274368286133,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_47.wav,3.0,2.454210042953491,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_44.wav,2.0,2.3911807537078857,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_22.wav,2.0,2.2948672771453857,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_23.wav,3.0,2.6550891399383545,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_31.wav,3.0,2.4185245037078857,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_30.wav,2.0,2.827707290649414,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_41.wav,3.0,2.71218204498291,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_0.wav,3.0,2.608038902282715,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_48.wav,1.0,2.750460386276245,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_50.wav,2.0,2.5306613445281982,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_53.wav,3.0,2.8139805793762207,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_20.wav,3.0,2.6161551475524902,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_66.wav,4.0,2.6805357933044434,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_46.wav,4.0,2.531454563140869,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_82.wav,1.0,2.3380579948425293,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_0.wav,3.0,2.608038902282715,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_2.wav,3.0,2.635429620742798,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_84.wav,3.0,2.754274368286133,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_23.wav,4.0,2.6550891399383545,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_66.wav,4.0,2.6805355548858643,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_30.wav,2.0,2.827707052230835,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_36.wav,2.0,2.6232879161834717,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_46.wav,2.0,2.53145432472229,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_48.wav,2.0,2.750460386276245,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_39.wav,2.0,2.4677350521087646,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_25.wav,4.0,2.5118281841278076,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_73.wav,3.0,2.5758302211761475,finetune_NISQA_1
D10,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D10/lalita_29.wav,3.0,2.5274763107299805,finetune_NISQA_1
E9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E9/arm_09697_00024656527.wav,5.0,4.848989963531494,finetune_NISQA_1
E9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E9/arm_09697_00250376947.wav,5.0,4.982815265655518,finetune_NISQA_1
E9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E9/arm_09697_01677141488.wav,4.0,4.782220363616943,finetune_NISQA_1
E9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E9/arm_09697_00208692130.wav,5.0,4.5915350914001465,finetune_NISQA_1
E9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E9/arm_09697_00054043655.wav,5.0,4.725337028503418,finetune_NISQA_1
E9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E9/arm_09697_00368214522.wav,5.0,4.962495803833008,finetune_NISQA_1
E9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E9/arm_09697_01240723340.wav,5.0,4.78709602355957,finetune_NISQA_1
E9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E9/arm_09697_01306802283.wav,5.0,5.033360004425049,finetune_NISQA_1
E9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E9/arm_09697_00911546098.wav,4.0,4.829920768737793,finetune_NISQA_1
