participant_id,age,gender_participant,country,province,education,headphone_brand,stimuli,score,stimuli_group,stimuli_service,gender_stimuli,dialect,mos_pred,model
9fig36z1cml41m265ckifw,25,M,AR,Buenos Aires,4,Sony,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01842803213.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.259838581085205,NISQA_TTS_v1
9fig36z1cml41m265ckifw,25,M,AR,Buenos Aires,4,Sony,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00853149767.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,3.8351290225982666,NISQA_TTS_v1
9fig36z1cml41m265ckifw,25,M,AR,Buenos Aires,4,Sony,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01974159037.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.663633823394775,NISQA_TTS_v1
fn5aaw2w41wmd3pb8i0fus,27,M,AR,Ciudad Autónoma de Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00135590686.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.644814491271973,NISQA_TTS_v1
fn5aaw2w41wmd3pb8i0fus,27,M,AR,Ciudad Autónoma de Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01582550382.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.599600315093994,NISQA_TTS_v1
fn5aaw2w41wmd3pb8i0fus,27,M,AR,Ciudad Autónoma de Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00757881212.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.789801120758057,NISQA_TTS_v1
t6ybrbbo92bx87dy9vpy,26,M,AR,Ciudad Autónoma de Buenos Aires,3,Sennheiser HD 206,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01100147988.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.707700252532959,NISQA_TTS_v1
bkaa9b0qt4ogrmp1inpjol,42,F,AR,Buenos Aires,4,genius b�sico,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01543219847.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.644731521606445,NISQA_TTS_v1
36w18huenqzembkxhb4b67,28,M,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01360932885.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.770425319671631,NISQA_TTS_v1
i035g56vlm5ayg6ke1amp,25,F,AR,Buenos Aires,3,Samsung,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00735751810.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.650055408477783,NISQA_TTS_v1
4kkajwqbxbr4zfc0eys6a3,53,M,AR,Ciudad Autónoma de Buenos Aires,4,Sony WH-1000XM5,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01171224752.wav,4.0,E5,open_srl_es_ar_male_2,M,ARG,4.478982925415039,NISQA_TTS_v1
wqc6g1y755ulfhnkoksei,33,M,AR,Buenos Aires,3,Shure 48,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01971773855.wav,4.0,E5,open_srl_es_ar_male_2,M,ARG,4.675476551055908,NISQA_TTS_v1
wqc6g1y755ulfhnkoksei,33,M,AR,Buenos Aires,3,Shure 48,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00339440734.wav,4.0,E5,open_srl_es_ar_male_2,M,ARG,4.71464204788208,NISQA_TTS_v1
93u2ldy3lalf5sc8spao9,28,M,AR,Ciudad Autónoma de Buenos Aires,2,SONY WH-700,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01276437349.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.631539344787598,NISQA_TTS_v1
iboag27p95cimh20dsteol,26,M,AR,Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00731208868.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.8719024658203125,NISQA_TTS_v1
7nx1cmjz8nin1rn9la865,26,M,AR,Buenos Aires,5,Samsung,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01738209033.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.538271427154541,NISQA_TTS_v1
7nx1cmjz8nin1rn9la865,26,M,AR,Buenos Aires,5,Samsung,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00962289604.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.659026622772217,NISQA_TTS_v1
7nx1cmjz8nin1rn9la865,26,M,AR,Buenos Aires,5,Samsung,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00635325243.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.735899925231934,NISQA_TTS_v1
ee4i8isvlpyncgz1odqs,27,F,AR,Ciudad Autónoma de Buenos Aires,2,sennheiser,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00391785761.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.615042686462402,NISQA_TTS_v1
ee4i8isvlpyncgz1odqs,27,F,AR,Ciudad Autónoma de Buenos Aires,2,sennheiser,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00970456339.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.599621295928955,NISQA_TTS_v1
206p58uyu9nk2vq5pzue1,27,M,AR,Ciudad Autónoma de Buenos Aires,3,dt 880 pro,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00944096074.wav,4.0,E5,open_srl_es_ar_male_2,M,ARG,4.707929611206055,NISQA_TTS_v1
r8o2ms5swtmufwnw27wiah,36,M,AR,Ciudad Autónoma de Buenos Aires,2,Shure SE215,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00629655854.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.616479396820068,NISQA_TTS_v1
r8o2ms5swtmufwnw27wiah,36,M,AR,Ciudad Autónoma de Buenos Aires,2,Shure SE215,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01069534957.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.721285343170166,NISQA_TTS_v1
r8o2ms5swtmufwnw27wiah,36,M,AR,Ciudad Autónoma de Buenos Aires,2,Shure SE215,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01847362465.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,2.9198808670043945,NISQA_TTS_v1
91107h7ny06qnvf2wsv1p,27,M,AR,Ciudad Autónoma de Buenos Aires,2,sennheiser hd 280 pro,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01297209155.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.495804309844971,NISQA_TTS_v1
91107h7ny06qnvf2wsv1p,27,M,AR,Ciudad Autónoma de Buenos Aires,2,sennheiser hd 280 pro,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00881035807.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.692257881164551,NISQA_TTS_v1
27o0tqrm38o6wjtgaiqzy7,29,M,AR,Ciudad Autónoma de Buenos Aires,2,Sennheiser HD206,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01244106901.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.704697608947754,NISQA_TTS_v1
27o0tqrm38o6wjtgaiqzy7,29,M,AR,Ciudad Autónoma de Buenos Aires,2,Sennheiser HD206,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01902615510.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.642738342285156,NISQA_TTS_v1
eflnh6b2i1rrh5nbeihqq,26,M,AR,Buenos Aires,5,Parlante de la compu,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01375203669.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.650915622711182,NISQA_TTS_v1
eflnh6b2i1rrh5nbeihqq,26,M,AR,Buenos Aires,5,Parlante de la compu,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01573868409.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.833553314208984,NISQA_TTS_v1
ysobwzccpice783avao5c,30,M,AR,Chubut,4,Audio-Technica M50X,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00474418135.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.90728759765625,NISQA_TTS_v1
la9i1e7oumst6k8lv30b,26,M,AR,Buenos Aires,5,Senheisser,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01961071869.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.6234235763549805,NISQA_TTS_v1
g0jf4ngddyukxafyxhc3h,26,M,AR,Buenos Aires,5,sennheiser,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01911658298.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.812296390533447,NISQA_TTS_v1
x37bofyh0fazkr02jlztlm,25,M,AR,Ciudad Autónoma de Buenos Aires,3,Sennheiser HD 202,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_02042663676.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.617806911468506,NISQA_TTS_v1
x37bofyh0fazkr02jlztlm,25,M,AR,Ciudad Autónoma de Buenos Aires,3,Sennheiser HD 202,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00502643606.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.588187217712402,NISQA_TTS_v1
0ym8eutpogxka159e5ipr,25,F,AR,Ciudad Autónoma de Buenos Aires,2,Sony ZX Series,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00690163808.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.608275413513184,NISQA_TTS_v1
2xzqu3dshjhelyob7pu07b,31,M,AR,Ciudad Autónoma de Buenos Aires,2,Beats Flex,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00085090557.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,3.7900664806365967,NISQA_TTS_v1
2xzqu3dshjhelyob7pu07b,31,M,AR,Ciudad Autónoma de Buenos Aires,2,Beats Flex,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00391136851.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.735838890075684,NISQA_TTS_v1
3u64elxh3bm4hoeutjzcgg,26,M,AR,Jujuy,5,Audio-Technica ATH-ANC700BT,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00829084769.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.535725116729736,NISQA_TTS_v1
r5oyw6bphipfrusmxjmul8,30,M,AR,Buenos Aires,4,Redragon H510,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00122244953.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.7893452644348145,NISQA_TTS_v1
4w3jomxcys3o6tdzpbjzd,29,M,AR,Buenos Aires,1,Panasonic RP-HT 161,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_02125269550.wav,4.0,E5,open_srl_es_ar_male_2,M,ARG,4.116684913635254,NISQA_TTS_v1
2usvcjv42qa2ai740w1pyp,26,M,AR,Ciudad Autónoma de Buenos Aires,4,Ath-M30x,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01723560734.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,3.6010968685150146,NISQA_TTS_v1
2usvcjv42qa2ai740w1pyp,26,M,AR,Ciudad Autónoma de Buenos Aires,4,Ath-M30x,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_02129249798.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.524551868438721,NISQA_TTS_v1
cirn7eog41vg0o0yloylkb,38,M,AR,Ciudad Autónoma de Buenos Aires,3,behringer,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_02011489772.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.299168109893799,NISQA_TTS_v1
cirn7eog41vg0o0yloylkb,38,M,AR,Ciudad Autónoma de Buenos Aires,3,behringer,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00447987173.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.5998969078063965,NISQA_TTS_v1
c7sw3mgoqk8joc7ltgswmq,37,M,AR,Buenos Aires,1,Sony,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01498933376.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.604989051818848,NISQA_TTS_v1
kufwhzb3v0da7ognamj9lj,29,F,AR,Ciudad Autónoma de Buenos Aires,3,Airpods Pro 3era generaci�n,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00506285648.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.379181861877441,NISQA_TTS_v1
oql5r4xh8ui7xy6ynw3hsk,37,F,AR,Ciudad Autónoma de Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01930935764.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.853668212890625,NISQA_TTS_v1
rl8hs3uijzu63jyrgj3f,27,M,AR,Ciudad Autónoma de Buenos Aires,5,Samsung  IA500,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01962111017.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.675023078918457,NISQA_TTS_v1
rl8hs3uijzu63jyrgj3f,27,M,AR,Ciudad Autónoma de Buenos Aires,5,Samsung  IA500,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01946241107.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.421308517456055,NISQA_TTS_v1
1fgxubpy0xwiv2pej4vr2b9,27,M,AR,Ciudad Autónoma de Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00073732425.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,3.8919544219970703,NISQA_TTS_v1
9p8073vpokhypph8y2w3np,51,M,AR,Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00831195483.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.368677616119385,NISQA_TTS_v1
9p8073vpokhypph8y2w3np,51,M,AR,Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00267700622.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.4641594886779785,NISQA_TTS_v1
j73hro55i35ce9umk98gt,26,M,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00161996245.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.480040073394775,NISQA_TTS_v1
odmcx0pookmv7hm1i807n,27,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01137884547.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.746747016906738,NISQA_TTS_v1
3szg6xzqeq7ohj6myf0j,36,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01808861758.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.74818754196167,NISQA_TTS_v1
i32rhoo9jorzz2cutckge,61,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00758947957.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.316948890686035,NISQA_TTS_v1
ob703ludngf18wbc1t5jj6,52,M,AR,Río Negro,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01139683822.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.43055534362793,NISQA_TTS_v1
96fjbiko6thg310yuacq2d,28,M,AR,Neuquén,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00516799000.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.79794979095459,NISQA_TTS_v1
qvh7l545jkq297g7yxn8br,24,F,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00383264955.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,3.8239893913269043,NISQA_TTS_v1
qvh7l545jkq297g7yxn8br,24,F,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00645568864.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.427150249481201,NISQA_TTS_v1
k9r8wtrwq8cdtu5kbuy3ye,26,F,AR,Ciudad Autónoma de Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00516240473.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.7998480796813965,NISQA_TTS_v1
7v8saqycz19pnkfk9ope8d,51,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01564445235.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.490057468414307,NISQA_TTS_v1
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01946684782.wav,4.0,E5,open_srl_es_ar_male_2,M,ARG,4.661301136016846,NISQA_TTS_v1
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01139917007.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.662155628204346,NISQA_TTS_v1
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00180010310.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,3.846564769744873,NISQA_TTS_v1
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00415848020.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.673388481140137,NISQA_TTS_v1
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01404558758.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.514467239379883,NISQA_TTS_v1
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01200618779.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.827270030975342,NISQA_TTS_v1
nkye9hiqk6dlq5fmklm1k,18,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01436352189.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.765588283538818,NISQA_TTS_v1
nkye9hiqk6dlq5fmklm1k,18,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01114190649.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.026817321777344,NISQA_TTS_v1
n7olijk734vnsoze5ufj,22,X,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01914966361.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.761368274688721,NISQA_TTS_v1
n7olijk734vnsoze5ufj,22,X,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00281575425.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.549196720123291,NISQA_TTS_v1
ttuv6lq5ifqyc6jpwgk94,44,F,AR,Chubut,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01098086949.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.4359846115112305,NISQA_TTS_v1
k8nqufnt3xakpe30kvt1s,26,M,AR,Río Negro,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01669712070.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.62736177444458,NISQA_TTS_v1
k8nqufnt3xakpe30kvt1s,26,M,AR,Río Negro,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00631798630.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.388821125030518,NISQA_TTS_v1
k8nqufnt3xakpe30kvt1s,26,M,AR,Río Negro,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00443211679.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.692892551422119,NISQA_TTS_v1
ef4tkjvfdsb09t2ne9qxj8e,44,F,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01280596409.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.4306464195251465,NISQA_TTS_v1
k38skaq9tissznsc4sb4,25,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00073376588.wav,4.0,E5,open_srl_es_ar_male_2,M,ARG,4.405514240264893,NISQA_TTS_v1
k38skaq9tissznsc4sb4,25,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00961605978.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.1652092933654785,NISQA_TTS_v1
k38skaq9tissznsc4sb4,25,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00118386283.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.407490253448486,NISQA_TTS_v1
k38skaq9tissznsc4sb4,25,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01776643746.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.744920253753662,NISQA_TTS_v1
fypisyyk7pih14hbwgdny,29,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00574426756.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.624803066253662,NISQA_TTS_v1
fypisyyk7pih14hbwgdny,29,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01053605309.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.522831439971924,NISQA_TTS_v1
fypisyyk7pih14hbwgdny,29,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01040697255.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.806380271911621,NISQA_TTS_v1
mi0qglcz8rz7xz74sm1i,30,M,AR,Ciudad Autónoma de Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01766945480.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.5787458419799805,NISQA_TTS_v1
mi0qglcz8rz7xz74sm1i,30,M,AR,Ciudad Autónoma de Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00125219040.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.600517272949219,NISQA_TTS_v1
mi0qglcz8rz7xz74sm1i,30,M,AR,Ciudad Autónoma de Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00538298644.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.7108845710754395,NISQA_TTS_v1
mi0qglcz8rz7xz74sm1i,30,M,AR,Ciudad Autónoma de Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_02096044595.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.9101996421813965,NISQA_TTS_v1
927jdmii4xcxbhn00rvjc,27,M,AR,Ciudad Autónoma de Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_01117239594.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.658483028411865,NISQA_TTS_v1
mvnx0b7zy7rlxxu5brwi6s,33,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E5/arm_00610_00592700854.wav,5.0,E5,open_srl_es_ar_male_2,M,ARG,4.7275800704956055,NISQA_TTS_v1
ymxfxn696we9rp1tnnub3f,26,P,AR,Buenos Aires,5,samsung,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B8/VTLP_es-BO-MarceloNeural10.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO,1.10198974609375,NISQA_TTS_v1
ymxfxn696we9rp1tnnub3f,26,P,AR,Buenos Aires,5,samsung,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B8/VTLP_es-BO-MarceloNeural57.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO,1.5210963487625122,NISQA_TTS_v1
ymxfxn696we9rp1tnnub3f,26,P,AR,Buenos Aires,5,samsung,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B8/VTLP_es-BO-MarceloNeural25.wav.wav,1.0,B8,VTLPes-BO-MarceloNeural,M,BO,3.165611982345581,NISQA_TTS_v1
9fig36z1cml41m265ckifw,25,M,AR,Buenos Aires,4,Sony,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B8/VTLP_es-BO-MarceloNeural21.wav.wav,2.0,B8,VTLPes-BO-MarceloNeural,M,BO,2.7374329566955566,NISQA_TTS_v1
